"Technical Name","SR_INSTANCE_CODE","PLAN_NAME","MEASURE_NAME","PRD_LVL_NAME","PRD_LVL_MEMBER_NAME","ORG_LVL_NAME","ORG_LVL_MEMBER_NAME","CUS_LVL_NAME","CUS_LVL_MEMBER_NAME ","CUS_SITE_LVL_MEMBER_NAME","DCS_LVL_NAME","DCS_LVL_MEMBER_NAME","TIM_LVL_NAME","TIM_LVL_MEMBER_VALUE","VALUE_NUMBER","ORDER_TYPE_FLAG","DELETED_FLAG ","SOR_LVL_NAME","SOR_LVL_MEMBER_NAME"
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/11/04","5638.513305955864","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/11/11","5736.641270944698","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/11/18","5834.497404226671","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/11/25","5932.112968206101","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/02","6029.52273332945","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/09","6126.764471053919","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/16","6223.878403054551","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/23","6320.906614701638","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2024/12/30","6417.8924413612485","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/01/06","6514.879836468013","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/01/13","6611.91273058507","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/01/20","6709.034390797534","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/01/27","6806.286789780963","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/02/03","6903.7099937452385","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/02/10","7001.341578179","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/02/17","7099.216079914411","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/02/24","7197.364493502374","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/03","7295.813819242186","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/10","7394.586669456376","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/17","7493.700938752119","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/24","7593.169543077579","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/03/31","7693.000231378286","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/04/07","7793.195472600074","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/04/14","7893.752419686285","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/04/21","7994.662951094266","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/04/28","8095.913789225749","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/05/05","8197.486694044135","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/05/12","8299.358729055302","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/05/19","8401.502595773329","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/05/26","8503.887031793898","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/02","8606.47726667055","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/09","8709.235528946081","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/16","8812.121596945448","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/23","8915.093385298362","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/06/30","9018.107558638752","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/07/07","9121.120163531987","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/07/14","9224.08726941493","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/07/21","9326.965609202467","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/07/28","9429.713210219037","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/08/04","9532.290006254761","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/08/11","9634.658421821","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/08/18","9736.783920085589","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/08/25","9838.635506497627","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/01","9940.186180757813","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/08","10041.413330543624","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/15","10142.29906124788","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/22","10242.830456922422","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/09/29","10342.999768621714","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/10/06","10442.804527399925","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/10/13","10542.247580313715","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/10/20","10641.337048905734","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/10/27","10740.08621077425","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/11/03","10838.513305955865","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/11/10","10936.641270944698","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/11/17","11034.497404226671","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/11/24","11132.112968206102","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/01","11229.52273332945","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/08","11326.764471053919","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/15","11423.878403054552","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/22","11520.906614701638","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2025/12/29","11617.892441361248","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/01/05","11714.879836468013","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/01/12","11811.91273058507","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/01/19","11909.034390797533","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/01/26","12006.286789780963","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/02/02","12103.709993745239","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/02/09","12201.341578179","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/02/16","12299.216079914411","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/02","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/09","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/16","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/23","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/03/30","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/04/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/04/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/04/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/04/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/05/04","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/05/11","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/05/18","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/05/25","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/06/29","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/07/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/07/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/07/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/07/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/08/03","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/08/10","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/08/17","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/08/24","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/08/31","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/09/07","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/09/14","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/09/21","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/09/28","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/10/05","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/10/12","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/10/19","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/10/26","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/11/02","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/11/09","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/11/16","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/11/23","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/11/30","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/12/07","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/12/14","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/12/21","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2026/12/28","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/01/04","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/01/11","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/01/18","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/01/25","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/02/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/02/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/02/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/02/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/03/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/03/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/03/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/03/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/03/29","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/04/05","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/04/12","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/04/19","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/04/26","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/05/03","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/05/10","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/05/17","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/05/24","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/05/31","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/06/07","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/06/14","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/06/21","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/06/28","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/07/05","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/07/12","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/07/19","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/07/26","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/08/02","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/08/09","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/08/16","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/08/23","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/08/30","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/09/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/09/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/09/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/09/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/10/04","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/10/11","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/10/18","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/10/25","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/11/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/11/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/11/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/11/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/11/29","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/12/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/12/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/12/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Business World","1032","Demand Class","DC1","Day","2027/12/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Computer Service and Rentals","123456","Demand Class","DC1","Day","2024/01/01","1332.9981361958794","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AS4751500","Organization","002","Customer Site","Computer Service and Rentals","123456","Demand Class","DC1","Day","2024/01/08","1412.0922043879073","","","",""
