"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2024-12-16","AS6647437","Accelworks Pvt Ltd","3677.011234470733","24","2","2","3303.011234470733","0","10079.822907053343","8900","5623.0","12025.811672582611","5515.516851706099","8573","0","5515.516851706099","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2024-12-16","51","3677.011234470733"
"2024-12-23","AS6647437","Accelworks Pvt Ltd","3731.0774976168136","30","3","3","3137.0774976168136","0","12025.811672582611","8900","1646.4208202678292","9941.154995233626","5596.61624642522","8691","0","5596.61624642522","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2024-12-23","52","3731.0774976168136"
"2024-12-30","AS6647437","Accelworks Pvt Ltd","3784.6687074895053","4","3","3","3944.6687074895053","0","9941.154995233626","8900","7389.0","13545.486287744123","5677.003061234258","7340","0","5677.003061234258","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2024-12-30","53","3784.6687074895053"
"2025-01-06","AS6647437","Accelworks Pvt Ltd","3837.7324961621634","27","3","2","3947.7324961621634","0","13545.486287744123","8900","3955.7112007423675","13663.464992324327","5756.598744243245","7437","0","5756.598744243245","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-01-06","54","3837.7324961621634"
"2025-01-13","AS6647437","Accelworks Pvt Ltd","3890.22418669689","3","5","3","3234.22418669689","0","13663.464992324327","8900","0.0","9773.240805627436","5835.336280045334","6026","0","5835.336280045334","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-01-13","55","3890.22418669689"
"2025-01-20","AS6647437","Accelworks Pvt Ltd","3942.1074446348894","13","2","5","4487.107444634889","0","9773.240805627436","8900","5760.0","11591.133360992546","5913.161166952334","6101","0","5913.161166952334","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-01-20","56","3942.1074446348894"
"2025-01-27","AS6647437","Accelworks Pvt Ltd","3993.354807834699","36","2","1","4408.354807834699","0","11591.133360992546","8900","7108.93106251155","14706.709615669397","5990.032211752048","6175","0","5990.032211752048","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-01-27","57","3993.354807834699"
"2025-02-03","AS6647437","Accelworks Pvt Ltd","4043.9480869320473","32","5","5","3622.9480869320473","0","14706.709615669397","8900","273.13464512674364","10935.896173864094","6065.922130398071","7811","0","6065.922130398071","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-02-03","58","4043.9480869320473"
"2025-02-10","AS6647437","Accelworks Pvt Ltd","4093.8786305817475","21","3","5","3674.8786305817475","0","10935.896173864094","8900","2866.0","9708.017543282345","6140.817945872621","7902","0","6140.817945872621","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-02-10","59","4093.8786305817475"
"2025-02-17","AS6647437","Accelworks Pvt Ltd","4143.14745161379","19","4","3","3503.1474516137896","0","9708.017543282345","8900","2440.0","8004.870091668556","6214.721177420684","6393","0","6214.721177420684","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-02-17","60","4143.14745161379"
"2025-02-24","AS6647437","Accelworks Pvt Ltd","4191.765212263997","27","4","1","3908.7652122639965","0","8004.870091668556","8900","3047.0","6860.104879404559","6287.647818395995","4848","0","6287.647818395995","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-02-24","61","4191.765212263997"
"2025-03-03","AS6647437","Accelworks Pvt Ltd","4239.752068694621","43","3","2","4133.752068694621","0","6860.104879404559","8900","2389.0","5009.352810709939","6359.628103041931","8167","0","6359.628103041931","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-03-03","62","4239.752068694621"
"2025-03-10","AS6647437","Accelworks Pvt Ltd","4287.137377072109","26","1","5","4332.137377072109","0","5009.352810709939","8900","10084.353254898226","10806.568688536056","6430.706065608164","9905","0","6430.706065608164","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-03-10","63","4287.137377072109"
"2025-03-17","AS6647437","Accelworks Pvt Ltd","4333.959265488091","11","1","1","5193.959265488091","0","10806.568688536056","8900","5272.0","11744.609423047965","6500.938898232136","10008","0","6500.938898232136","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-03-17","64","4333.959265488091"
"2025-03-24","AS6647437","Accelworks Pvt Ltd","4380.264077965943","13","2","5","3979.264077965943","0","11744.609423047965","8900","742.0","8106.345345082022","6570.396116948915","10110","0","6570.396116948915","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-03-24","65","4380.264077965943"
"2025-03-31","AS6647437","Accelworks Pvt Ltd","4426.105698660577","19","4","2","3705.105698660577","0","8106.345345082022","8900","1201.0","4881.239646421444","6639.158547990866","10211","0","6639.158547990866","High, fix with: 0.75","","","Combined01","50","991","0.2540239257663477","62","153","2025-03-31","66","4426.105698660577"
"2025-04-07","AS6647437","Accelworks Pvt Ltd","4471.544766106122","36","1","4","4202.544766106122","0","4881.239646421444","8900","9758.077502737739","10167.77238305306","6707.317149159182","8593","0","6707.317149159182","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-04-07","67","4471.544766106122"
"2025-04-14","AS6647437","Accelworks Pvt Ltd","4516.647788969543","31","2","3","5133.647788969543","0","10167.77238305306","8900","8669.0","14320.124594083516","6774.971683454315","10413","0","6774.971683454315","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-04-14","68","4516.647788969543"
"2025-04-21","AS6647437","Accelworks Pvt Ltd","4561.486176204528","36","1","2","5075.486176204528","0","14320.124594083516","8900","6365.33393453007","16123.972352409055","6842.229264306792","10513","0","6842.229264306792","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-04-21","69","4561.486176204528"
"2025-04-28","AS6647437","Accelworks Pvt Ltd","4606.135195748129","16","1","3","4528.135195748129","0","16123.972352409055","8900","5653.433234835335","17171.270391496262","6909.202793622194","8844","0","6909.202793622194","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-04-28","70","4606.135195748129"
"2025-05-05","AS6647437","Accelworks Pvt Ltd","4650.672876944758","32","2","4","4675.672876944758","0","17171.270391496262","8900","3315.7482393380124","15836.345753889516","6976.009315417137","8928","0","6976.009315417137","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-05-05","71","4650.672876944758"
"2025-05-12","AS6647437","Accelworks Pvt Ltd","4695.178872702641","3","5","1","4568.178872702641","0","15836.345753889516","8900","0.0","11141.166881186877","7042.768309053961","10815","0","7042.768309053961","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-05-12","72","4695.178872702641"
"2025-05-19","AS6647437","Accelworks Pvt Ltd","4739.733297975045","3","3","5","4217.733297975045","0","11141.166881186877","8900","8409.0","14810.43358321183","7109.599946962568","10916","0","7109.599946962568","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-05-19","73","4739.733297975045"
"2025-05-26","AS6647437","Accelworks Pvt Ltd","4784.415561503868","1","2","3","4599.415561503868","0","14810.43358321183","8900","5102.813101299773","15128.831123007734","7176.623342255802","9182","0","7176.623342255802","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-05-26","74","4784.415561503868"
"2025-06-02","AS6647437","Accelworks Pvt Ltd","4829.303207861357","46","4","4","4689.303207861357","0","15128.831123007734","8900","843.0785005763355","11142.606415722712","7243.954811792035","9268","0","7243.954811792035","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-06-02","75","4829.303207861357"
"2025-06-09","AS6647437","Accelworks Pvt Ltd","4874.47078667564","38","3","1","4260.47078667564","0","11142.606415722712","8900","7974.0","14242.135629047072","7311.70618001346","9355","0","7311.70618001346","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-06-09","76","4874.47078667564"
"2025-06-16","AS6647437","Accelworks Pvt Ltd","4919.988765529267","9","2","4","5089.988765529267","0","14242.135629047072","8900","7205.0","16527.146863517806","7379.983148293901","9442","0","7379.983148293901","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-06-16","77","4919.988765529267"
"2025-06-23","AS6647437","Accelworks Pvt Ltd","4965.922502383186","8","5","5","5807.922502383186","0","16527.146863517806","8900","3752.6206436317516","15313.845004766372","7448.883753574779","11437","0","7448.883753574779","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-06-23","78","4965.922502383186"
"2025-06-30","AS6647437","Accelworks Pvt Ltd","5012.331292510495","23","4","1","5628.331292510495","0","15313.845004766372","8900","3271.148872765112","13572.66258502099","7518.496938765742","9621","0","7518.496938765742","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-06-30","79","5012.331292510495"
"2025-07-07","AS6647437","Accelworks Pvt Ltd","5059.267503837837","2","3","5","6054.267503837837","0","13572.66258502099","8900","2249.0","10762.395081183153","7588.901255756755","9712","0","7588.901255756755","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-07-07","80","5059.267503837837"
"2025-07-14","AS6647437","Accelworks Pvt Ltd","5106.77581330311","16","2","1","5802.77581330311","0","10762.395081183153","8900","6527.0","12182.619267880043","7660.163719954666","9804","0","7660.163719954666","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-07-14","81","5106.77581330311"
"2025-07-21","AS6647437","Accelworks Pvt Ltd","5154.892555365111","5","4","5","4753.892555365111","0","12182.619267880043","8900","6987.0","14014.726712514934","7732.338833047666","11876","0","7732.338833047666","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-07-21","82","5154.892555365111"
"2025-07-28","AS6647437","Accelworks Pvt Ltd","5203.6451921653015","47","4","1","5415.6451921653015","0","14014.726712514934","8900","8135.0","16946.08152034963","7805.467788247952","11990","0","7805.467788247952","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-07-28","83","5203.6451921653015"
"2025-08-04","AS6647437","Accelworks Pvt Ltd","5253.051913067952","17","4","4","4863.051913067952","0","16946.08152034963","8900","2573.0742188542245","14266.103826135903","7879.577869601928","10087","0","7879.577869601928","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-08-04","84","5253.051913067952"
"2025-08-11","AS6647437","Accelworks Pvt Ltd","5303.1213694182525","22","5","4","4351.1213694182525","0","14266.103826135903","8900","4490.0","13452.982456717651","7954.682054127379","8147","0","7954.682054127379","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-08-11","85","5303.1213694182525"
"2025-08-18","AS6647437","Accelworks Pvt Ltd","5353.85254838621","49","3","2","4343.85254838621","0","13452.982456717651","8900","7166.0","15265.12990833144","8030.778822579316","4112","0","8030.778822579316","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-08-18","86","5353.85254838621"
"2025-08-25","AS6647437","Accelworks Pvt Ltd","5405.234787736003","31","1","4","5681.234787736003","0","15265.12990833144","8900","7203.0","17062.895120595436","8107.852181604005","8305","0","8107.852181604005","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-08-25","87","5405.234787736003"
"2025-09-01","AS6647437","Accelworks Pvt Ltd","5457.247931305379","28","3","3","5614.247931305379","0","17062.895120595436","8900","4739.848673320701","16345.49586261076","8185.871896958069","6289","0","8185.871896958069","VeryLow, fix with: 1.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-09-01","88","5457.247931305379"
"2025-09-08","AS6647437","Accelworks Pvt Ltd","5509.862622927891","32","2","4","6023.862622927891","0","16345.49586261076","8900","4567.092006172912","15402.725245855783","8264.793934391837","8466","0","8264.793934391837","Low, fix with: 1.25","","","Combined01","50","991","0.2540239257663477","62","153","2025-09-08","89","5509.862622927891"
"2025-09-15","AS6647437","Accelworks Pvt Ltd","5563.040734511909","42","2","4","6674.040734511909","0","15402.725245855783","8900","337.0","10176.684511343874","8344.561101767864","4273","0","8344.561101767864","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-09-15","90","5563.040734511909"
"2025-09-22","AS6647437","Accelworks Pvt Ltd","5616.735922034057","8","2","2","5797.735922034057","0","10176.684511343874","8900","604.0","5163.948589309817","8425.103883051084","6472","0","8425.103883051084","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-09-22","91","5616.735922034057"
"2025-09-29","AS6647437","Accelworks Pvt Ltd","5670.894301339423","33","3","5","6169.894301339423","0","5163.948589309817","8900","8483.392862699315","7976.447150669709","8506.341452009134","4356","0","8506.341452009134","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-09-29","92","5670.894301339423"
"2025-10-06","AS6647437","Accelworks Pvt Ltd","5725.455233893878","44","3","3","6382.455233893878","0","7976.447150669709","8900","3561.0","5811.99191677583","8588.182850840818","8794","0","8588.182850840818","High, fix with: 0.75","","","Combined01","50","991","0.2540239257663477","62","153","2025-10-06","93","5725.455233893878"
"2025-10-13","AS6647437","Accelworks Pvt Ltd","5780.352211030457","9","4","3","6161.352211030457","0","5811.99191677583","8900","10070.536399769857","10102.17610551523","8670.528316545686","4438","0","8670.528316545686","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-10-13","94","5780.352211030457"
"2025-10-20","AS6647437","Accelworks Pvt Ltd","5835.513823795472","49","1","1","4941.513823795472","0","10102.17610551523","8900","394.0","4660.662281719758","8753.270735693208","4480","0","8753.270735693208","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-10-20","95","5835.513823795472"
"2025-10-27","AS6647437","Accelworks Pvt Ltd","5890.864804251871","1","4","5","5868.864804251871","0","4660.662281719758","8900","7732.6349246580485","6502.432402125936","8836.297206377807","9043","0","8836.297206377807","High, fix with: 0.75","","","Combined01","50","991","0.2540239257663477","62","153","2025-10-27","96","5890.864804251871"
"2025-11-03","AS6647437","Accelworks Pvt Ltd","5946.327123055242","17","4","2","4796.327123055242","0","6502.432402125936","8900","4832.0582824569265","5388.163561527621","8919.490684582863","9126","0","8919.490684582863","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-11-03","97","5946.327123055242"
"2025-11-10","AS6647437","Accelworks Pvt Ltd","6001.821127297359","20","4","5","5576.821127297359","0","5388.163561527621","8900","8658.568129418418","8044.910563648679","9002.731690946039","9209","0","9002.731690946039","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-11-10","98","6001.821127297359"
"2025-11-17","AS6647437","Accelworks Pvt Ltd","6057.266702024955","46","5","4","5589.266702024955","0","8044.910563648679","8900","3733.989489388753","5721.633351012478","9085.900053037432","9291","0","9085.900053037432","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-11-17","99","6057.266702024955"
"2025-11-24","AS6647437","Accelworks Pvt Ltd","6112.584438496132","36","5","1","6910.584438496132","0","5721.633351012478","8900","5654.243306731721","5263.292219248066","9168.876657744198","9373","0","9168.876657744198","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2025-11-24","100","6112.584438496132"
"2025-12-01","AS6647437","Accelworks Pvt Ltd","6167.696792138643","20","1","1","6847.696792138643","0","5263.292219248066","8900","11146.2529689599","10241.848396069323","9251.545188207965","9454","0","9251.545188207965","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-12-01","101","6167.696792138643"
"2025-12-08","AS6647437","Accelworks Pvt Ltd","6222.52921332436","14","4","3","7427.52921332436","0","10241.848396069323","8900","5068.0","9087.319182744963","9333.79381998654","9535","0","9333.79381998654","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-12-08","102","6222.52921332436"
"2025-12-15","AS6647437","Accelworks Pvt Ltd","6277.011234470733","20","1","2","6083.011234470733","0","9087.319182744963","8900","6359.1976689611365","9169.505617235365","9415.5168517061","7211","0","9415.5168517061","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-12-15","103","6277.011234470733"
"2025-12-22","AS6647437","Accelworks Pvt Ltd","6331.077497616814","50","5","1","5873.077497616814","0","9169.505617235365","8900","4717.110629189856","7555.538748808407","9496.616246425221","9694","0","9496.616246425221","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-12-22","104","6331.077497616814"
"2025-12-29","AS6647437","Accelworks Pvt Ltd","6384.668707489505","50","3","1","6488.668707489505","0","7555.538748808407","8900","8045.464312425851","9216.334353744753","9577.003061234258","7329","0","9577.003061234258","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2025-12-29","105","6384.668707489505"
"2026-01-05","AS6647437","Accelworks Pvt Ltd","6437.732496162163","0","0","0","5677.732496162163","0","9216.334353744753","8900","7292.2643904984925","10070.866248081082","9656.598744243245","9849","0","9656.598744243245","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2026-01-05","106","6437.732496162163"
"2026-01-12","AS6647437","Accelworks Pvt Ltd","6490.22418669689","0","0","0","6360.22418669689","0","10070.866248081082","8900","7487.0","11067.642061384191","9735.336280045334","4963","0","9735.336280045334","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2026-01-12","107","6490.22418669689"
"2026-01-19","AS6647437","Accelworks Pvt Ltd","6542.107444634889","0","0","0","5385.107444634889","0","11067.642061384191","8900","2987.0","7512.534616749302","9813.161166952334","5150","0","9813.161166952334","High, fix with: 0.75","","","Combined01","50","991","0.2540239257663477","62","153","2026-01-19","108","6542.107444634889"
"2026-01-26","AS6647437","Accelworks Pvt Ltd","6593.3548078346985","0","0","0","7552.3548078346985","0","7512.534616749302","8900","9602.497595002747","10521.67740391735","9890.032211752048","5269","0","9890.032211752048","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2026-01-26","109","6593.3548078346985"
"2026-02-02","AS6647437","Accelworks Pvt Ltd","6643.948086932048","0","0","0","5353.948086932048","0","10521.67740391735","8900","2776.0","6653.729316985303","9965.922130398072","5379","0","9965.922130398072","High, fix with: 0.75","","","Combined01","50","991","0.2540239257663477","62","153","2026-02-02","110","6643.948086932048"
"2026-02-09","AS6647437","Accelworks Pvt Ltd","6693.8786305817475","0","0","0","5713.8786305817475","0","6653.729316985303","8900","10505.088628887319","10464.939315290874","10040.81794587262","5479","0","10040.81794587262","OK, fix with: 1.0","","","Combined01","50","991","0.2540239257663477","62","153","2026-02-09","111","6693.8786305817475"
"2026-02-16","AS6647437","Accelworks Pvt Ltd","6743.14745161379","0","0","0","6472.14745161379","0","10464.939315290874","8900","1276.0","4997.791863677085","10114.721177420684","5677","0","10114.721177420684","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-02-16","112","6743.14745161379"
"2026-03-02","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9347.765212263996","0","4997.791863677085","8900","0.0","4997.791863677085","11980.147818395995","5835","0","11980.147818395995","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-03-02","113","6791.765212263997"
"2026-03-09","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6420.752068694621","0","4997.791863677085","8900","0.0","4997.791863677085","11243.62810304193","5722","0","11243.62810304193","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-03-09","114","6839.752068694621"
"2026-03-16","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6358.137377072109","0","4997.791863677085","8900","0.0","4997.791863677085","11215.706065608163","5663","0","11215.706065608163","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-03-16","115","6887.137377072109"
"2026-03-23","AS6647437","Accelworks Pvt Ltd","0","0","0","0","8516.95926548809","0","4997.791863677085","8900","0.0","4997.791863677085","11164.438898232136","5496","0","11164.438898232136","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-03-23","116","6933.959265488091"
"2026-03-30","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7743.264077965943","0","4997.791863677085","8900","0.0","4997.791863677085","12408.396116948916","5328","0","12408.396116948916","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-03-30","117","6980.264077965943"
"2026-04-06","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9019.105698660576","0","4997.791863677085","8900","0.0","4997.791863677085","12018.158547990866","5194","0","12018.158547990866","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-04-06","118","7026.105698660577"
"2026-04-13","AS6647437","Accelworks Pvt Ltd","0","0","0","0","8416.544766106123","0","4997.791863677085","8900","0.0","4997.791863677085","10625.317149159182","5216","0","10625.317149159182","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-04-13","119","7071.544766106122"
"2026-04-20","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7924.647788969544","0","4997.791863677085","8900","0.0","4997.791863677085","10532.471683454316","5143","0","10532.471683454316","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-04-20","120","7116.647788969544"
"2026-04-27","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6639.486176204528","0","4997.791863677085","8900","0.0","4997.791863677085","9213.729264306792","5258","0","9213.729264306792","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-04-27","121","7161.486176204528"
"2026-05-04","AS6647437","Accelworks Pvt Ltd","0","0","0","0","5157.135195748129","0","4997.791863677085","8900","0.0","4997.791863677085","9142.702793622193","5292","0","9142.702793622193","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-05-04","122","7206.135195748129"
"2026-05-11","AS6647437","Accelworks Pvt Ltd","0","0","0","0","8489.672876944758","0","4997.791863677085","8900","0.0","4997.791863677085","10799.509315417137","5541","0","10799.509315417137","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-05-11","123","7250.672876944758"
"2026-05-18","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7093.178872702641","0","4997.791863677085","8900","0.0","4997.791863677085","12285.268309053961","5748","0","12285.268309053961","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-05-18","124","7295.178872702641"
"2026-05-25","AS6647437","Accelworks Pvt Ltd","0","0","0","0","5704.733297975045","0","4997.791863677085","8900","0.0","4997.791863677085","9749.599946962568","5527","0","9749.599946962568","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-05-25","125","7339.733297975045"
"2026-06-01","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6645.415561503868","0","4997.791863677085","8900","0.0","4997.791863677085","11915.123342255802","5689","0","11915.123342255802","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-06-01","126","7384.415561503868"
"2026-06-08","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7366.303207861357","0","4997.791863677085","8900","0.0","4997.791863677085","9616.954811792035","5808","0","9616.954811792035","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-06-08","127","7429.303207861357"
"2026-06-15","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7080.47078667564","0","4997.791863677085","8900","0.0","4997.791863677085","12137.20618001346","6118","0","12137.20618001346","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-06-15","128","7474.47078667564"
"2026-06-22","AS6647437","Accelworks Pvt Ltd","0","0","0","0","9241.988765529266","0","4997.791863677085","8900","0.0","4997.791863677085","13274.983148293899","6026","0","13274.983148293899","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-06-22","129","7519.988765529267"
"2026-06-29","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6116.922502383187","0","4997.791863677085","8900","0.0","4997.791863677085","9644.88375357478","6033","0","9644.88375357478","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-06-29","130","7565.922502383187"
"2026-07-06","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6756.331292510495","0","4997.791863677085","8900","0.0","4997.791863677085","11686.996938765742","6150","0","11686.996938765742","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-07-06","131","7612.331292510495"
"2026-07-13","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10076.267503837837","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","6047","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-07-13","132","7659.267503837837"
"2026-07-20","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10037.77581330311","0","4997.791863677085","8900","0.0","4997.791863677085","13325.663719954664","5785","0","13325.663719954664","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-07-20","133","7706.77581330311"
"2026-07-27","AS6647437","Accelworks Pvt Ltd","0","0","0","0","6122.892555365111","0","4997.791863677085","8900","0.0","4997.791863677085","11042.838833047666","5573","0","11042.838833047666","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-07-27","134","7754.892555365111"
"2026-08-03","AS6647437","Accelworks Pvt Ltd","0","0","0","0","10293.645192165302","0","4997.791863677085","8900","0.0","4997.791863677085","13350.0","5585","0","13350.0","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-08-03","135","7803.6451921653015"
"2026-08-10","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7251.051913067952","0","4997.791863677085","8900","0.0","4997.791863677085","11047.577869601928","5581","0","11047.577869601928","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-08-10","136","7853.051913067952"
"2026-08-17","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7759.1213694182525","0","4997.791863677085","8900","0.0","4997.791863677085","10455.18205412738","5653","0","10455.18205412738","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-08-17","137","7903.1213694182525"
"2026-08-24","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7560.85254838621","0","4997.791863677085","8900","0.0","4997.791863677085","10204.278822579316","5638","0","10204.278822579316","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-08-24","138","7953.85254838621"
"2026-08-31","AS6647437","Accelworks Pvt Ltd","0","0","0","0","7530.234787736003","0","4997.791863677085","8900","0.0","4997.791863677085","10779.352181604005","5854","0","10779.352181604005","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-08-31","139","8005.234787736003"
"2026-09-07","AS6647437","Accelworks Pvt Ltd","0","0","0","0","8367.24793130538","0","4997.791863677085","8900","0.0","4997.791863677085","11191.87189695807","5857","0","11191.87189695807","VeryHigh, fix with: 0.5","","","Combined01","50","991","0.2540239257663477","62","153","2026-09-07","140","8057.247931305379"
